	14458.ERR2373132	14458.ERR2373099	14458.ERR2373141	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373070	14458.ERR2373071	14458.ERR2373079	14458.ERR2373082	14458.ERR2373084	14458.ERR2373057	14458.ERR2373104	14458.ERR2373102	14458.ERR2373105	14458.ERR2373142	14458.ERR2373049	14458.ERR2373051	14458.ERR2373054	14458.ERR2373088	14458.ERR2373130	14458.ERR2373108	14458.ERR2373131	14458.ERR2373113	14458.ERR2373135	14458.ERR2373120	14458.ERR2373116	14458.ERR2373126	14458.ERR2373137
G001425305	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001425325	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	2.0	0	0	1.0	1.0	0	0	1.0	1.0	1.0	0
G001425405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001425465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001425835	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001425945	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G001426185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001426195	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G001426545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G001426925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001427145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001427625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
G001427705	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G001427825	0	2.0	4.0	0	0	0	3.0	1.0	2.0	0	0	0	1.0	1.0	0	2.0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	1.0
G001427915	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001427985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0
G001428065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001428255	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	0
G001428305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001428365	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0
G001428405	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001428435	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	3.0	0	0	0	1.0	0	0	0	0	1.0	0
G001428545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001428645	2.0	4.0	1.0	0	0	1.0	3.0	0	3.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	2.0	1.0	0	1.0	2.0	1.0	0
G001428805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G001429025	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001429315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001431525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001431535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001432245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001432305	2.0	4.0	1.0	0	1.0	1.0	4.0	0	0	3.0	0	0	1.0	0	0	1.0	2.0	0	2.0	2.0	0	0	2.0	3.0	0	0	1.0	1.0	0
G001433765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001433915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001434065	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0
G001434225	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
G001434275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434295	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434335	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434365	0	0	0	2.0	0	0	0	0	3.0	0	0	0	0	0	3.0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0
G001434395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434555	4.0	1.0	0	6.0	7.0	18.0	4.0	7.0	2.0	45.0	5.0	4.0	4.0	37.0	13.0	1.0	5.0	6.0	20.0	5.0	10.0	6.0	5.0	5.0	1.0	2.0	5.0	16.0	2.0
G001434575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434815	1.0	1.0	0	6.0	9.0	51.0	2.0	10.0	1.0	24.0	1.0	9.0	12.0	24.0	9.0	1.0	5.0	5.0	23.0	3.0	5.0	3.0	1.0	5.0	2.0	0	5.0	13.0	5.0
G001434835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001434915	0	0	0	0	0	4.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	0
G001434935	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435195	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435235	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435325	0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0	1.0	2.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	2.0	0
G001435345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435475	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	1.0	1.0	0	0
G001435585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001435835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G001435935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436095	0	0	0	0	2.0	8.0	0	1.0	2.0	5.0	11.0	3.0	4.0	6.0	16.0	4.0	14.0	15.0	35.0	6.0	1.0	3.0	9.0	3.0	2.0	1.0	11.0	21.0	4.0
G001436125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0
G001436135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436215	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G001436225	1.0	1.0	0	3.0	9.0	2.0	1.0	1.0	0	25.0	4.0	2.0	1.0	16.0	2.0	1.0	3.0	2.0	2.0	3.0	4.0	4.0	4.0	3.0	1.0	1.0	1.0	7.0	1.0
G001436255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436275	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G001436315	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	1.0	0	0	1.0	0	0
G001436325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436385	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0
G001436395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436415	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001436455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436555	2.0	0	0	7.0	10.0	58.0	2.0	15.0	1.0	33.0	1.0	10.0	14.0	24.0	10.0	2.0	2.0	2.0	18.0	2.0	7.0	1.0	2.0	4.0	4.0	1.0	6.0	12.0	4.0
G001436575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436605	0	0	0	0	0	6.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001436755	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436835	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	2.0	0	2.0	0	1.0	0	0	1.0	3.0	0	0
G001436865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001436895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001437015	0	1.0	1.0	1.0	0	0	0	0	0	1.0	9.0	0	1.0	1.0	1.0	0	0	6.0	5.0	6.0	2.0	0	1.0	2.0	1.0	1.0	3.0	4.0	1.0
G001437055	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001437125	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G001437205	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0
G001437235	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	0	2.0	0	0	1.0	0	1.0	1.0	1.0	2.0	0	0	1.0	5.0	0	0	0
G001437355	0	0	0	0	0	1.0	0	2.0	0	3.0	0	0	1.0	1.0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	1.0	0
G001437405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001437425	0	0	0	0	0	1.0	0	1.0	0	3.0	0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0
G001437435	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001437585	0	0	0	1.0	6.0	1.0	3.0	4.0	5.0	2.0	7.0	3.0	8.0	0	1.0	1.0	0	6.0	4.0	9.0	8.0	0	5.0	5.0	3.0	4.0	3.0	6.0	0
G001437605	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001438655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001438705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G001438725	0	0	0	0	0	4.0	0	0	1.0	1.0	3.0	0	0	1.0	1.0	0	1.0	1.0	3.0	9.0	0	0	3.0	0	1.0	0	2.0	3.0	0
G001438805	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001438845	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001438885	3.0	2.0	17.0	1.0	117.0	15.0	30.0	137.0	97.0	21.0	52.0	47.0	306.0	52.0	17.0	145.0	49.0	12.0	79.0	91.0	43.0	8.0	969.0	94.0	81.0	59.0	588.0	27.0	5.0
G001439535	22.0	31.0	17.0	0	6.0	16.0	68.0	3.0	8.0	8.0	3.0	2.0	8.0	3.0	14.0	6.0	10.0	17.0	15.0	3.0	4.0	0	26.0	10.0	6.0	6.0	13.0	5.0	3.0
G001439585	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001440405	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G001440475	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	3.0	0	1.0	0	1.0	0	1.0
G001442535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001444365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001444405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001444445	51.0	234.0	84.0	106.0	529.0	141.0	219.0	503.0	607.0	268.0	1028.0	874.0	1407.0	317.0	424.0	378.0	91.0	742.0	560.0	1272.0	2044.0	66.0	18866.0	1107.0	501.0	638.0	1282.0	513.0	93.0
G001447195	1.0	2.0	0	0	0	2.0	5.0	2.0	3.0	0	2.0	0	0	0	2.0	0	1.0	2.0	0	1.0	0	0	5.0	0	0	0	0	0	2.0
G001449105	0	5.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0
G001454945	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	1.0	0	4.0	0	4.0	2.0	0	0	0	1.0	1.0	2.0	1.0	0
G001456215	11.0	0	0	0	0	1.0	0	0	0	4.0	0	0	0	0	0	4.0	0	0	0	0	51.0	0	0	0	0	6.0	0	0	0
G001456895	0	0	0	0	1.0	1.0	0	1.0	0	1.0	4.0	0	0	2.0	1.0	0	6.0	1.0	3.0	4.0	2.0	1.0	2.0	3.0	1.0	2.0	2.0	3.0	1.0
G001457475	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0
G001457795	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0
G001457815	1.0	5.0	1.0	1.0	4.0	16.0	1.0	11.0	0	0	12.0	4.0	0	26.0	1.0	9.0	16.0	14.0	23.0	18.0	22.0	0	11.0	0	5.0	1.0	4.0	12.0	9.0
G001457875	0	0	0	0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	3.0	1.0	1.0	0
G001458115	0	0	0	0	0	6.0	0	0	1.0	1.0	4.0	0	0	2.0	1.0	0	0	1.0	5.0	11.0	1.0	1.0	4.0	0	1.0	0	2.0	3.0	0
G001458175	2.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	0	0	3.0
G001458215	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0	0	0	0	4.0
G001458315	2.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	3.0	0	0	0	3.0
G001458335	3.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0	0	0	0	3.0
G001458355	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	0	0	2.0
G001458375	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	3.0
G001458395	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	2.0
G001458415	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0
G001458435	2.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	0	0	3.0
G001458475	2.0	9.0	2.0	0	19.0	28.0	15.0	28.0	1.0	0	18.0	12.0	1.0	92.0	6.0	30.0	41.0	22.0	42.0	39.0	57.0	1.0	50.0	2.0	21.0	2.0	9.0	56.0	39.0
G001461035	0	4.0	0	0	0	2.0	0	1.0	1.0	0	4.0	2.0	1.0	1.0	2.0	3.0	0	11.0	2.0	6.0	3.0	0	0	3.0	1.0	1.0	5.0	2.0	0
G001462305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001464165	4.0	2.0	2.0	0	2.0	0	2.0	2.0	1.0	1.0	0	0	0	4.0	1.0	0	0	4.0	1.0	0	0	1.0	0	1.0	0	0	0	3.0	0
G001465295	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001465835	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0
G001465855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001466305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001468395	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
G001469845	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001471555	0	0	0	0	0	0	2.0	0	0	0	2.0	0	2.0	1.0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	1.0	0	0
G001475745	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	4.0	0	0	2.0	0	3.0	1.0	1.0	1.0	2.0	0	0	1.0	2.0	2.0	0
G001476195	1.0	2.0	0	3.0	2.0	7.0	2.0	1.0	7.0	1.0	6.0	3.0	0	27.0	5.0	3.0	15.0	1.0	17.0	5.0	2.0	5.0	15.0	3.0	2.0	14.0	14.0	15.0	2.0
G001476815	1.0	2.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G001477625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001481375	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	4.0	0	0	0	0	0	2.0	0	0	1.0	3.0	0	0
G001481655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001482365	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	4.0	1.0	0	2.0	0	4.0	1.0	1.0	1.0	4.0	0	1.0	2.0	2.0	3.0	0
G001483765	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	4.0	0	0	1.0	0	1.0	1.0	1.0	0	1.0	0	0	1.0	1.0	2.0	0
G001483845	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	3.0	0	0	0	2.0	0	0	1.0	2.0	0
G001483865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001483965	0	0	0	0	0	12.0	0	1.0	0	1.0	2.0	1.0	0	4.0	1.0	0	1.0	1.0	3.0	2.0	1.0	0	0	1.0	1.0	1.0	2.0	4.0	0
G001484605	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	3.0	0	0	3.0	0	4.0	1.0	1.0	1.0	2.0	0	0	3.0	1.0	2.0	0
G001484935	0	2.0	1.0	0	0	2.0	5.0	0	0	0	0	0	2.0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0
G001486165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	2.0	0	0	0
G001486445	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001486665	0	0	0	0	0	0	1.0	1.0	0	1.0	5.0	0	1.0	0	0	1.0	0	12.0	1.0	9.0	1.0	0	1.0	2.0	2.0	5.0	2.0	1.0	0
G001487105	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	0
G001487125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G001494635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001497255	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0
G001499755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0
G001500315	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001508835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G001511815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0
G001513045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001513975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001514435	534.0	38.0	35.0	88.0	167.0	665.0	117.0	148.0	38.0	646.0	472.0	114.0	863.0	353.0	327.0	21.0	65.0	68.0	972.0	1179.0	235.0	10737.0	134.0	401.0	80.0	1111.0	395.0	451.0	44.0
G001514455	0	1.0	0	0	0	1.0	2.0	0	0	0	0	1.0	0	2.0	0	0	1.0	0	1.0	1.0	0	0	1.0	2.0	0	0	1.0	1.0	0
G001515305	0	1.0	0	0	1.0	2.0	2.0	1.0	0	1.0	1.0	0	0	1.0	0	0	1.0	1.0	2.0	1.0	1.0	0	2.0	0	1.0	0	1.0	1.0	0
G001515525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001516055	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001516895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001517865	0	0	0	0	0	0	1.0	34.0	0	0	3.0	2.0	0	21.0	11.0	14.0	0	4.0	5.0	67.0	1.0	0	165.0	2.0	0	2.0	1.0	2.0	0
G001517915	0	0	0	0	1.0	1.0	0	6.0	0	1.0	2.0	0	0	4.0	2.0	1.0	0	0	1.0	12.0	1.0	0	21.0	0	0	1.0	2.0	3.0	0
G001518815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G001541925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G001542565	1.0	1.0	0	1.0	1.0	3.0	0	0	3.0	0	2.0	1.0	0	10.0	1.0	1.0	6.0	1.0	8.0	2.0	2.0	3.0	6.0	0	1.0	5.0	4.0	7.0	1.0
G001542775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001543175	0	0	0	0	0	26.0	0	2.0	0	2.0	2.0	0	0	6.0	1.0	1.0	3.0	1.0	4.0	4.0	2.0	0	2.0	2.0	0	2.0	4.0	6.0	1.0
