	14458.ERR2373068	14458.ERR2373096	14458.ERR2373109	14458.ERR2373092	14458.ERR2373133	14458.ERR2373106	14458.ERR2373103	14458.ERR2373097	14458.ERR2373125	14458.ERR2373112	14458.ERR2373076	14458.ERR2373134	14458.ERR2373093	14458.ERR2373121	14458.ERR2373090	14458.ERR2373089	14458.ERR2373111	14458.ERR2373050	14458.ERR2373095	14458.ERR2373077	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373098	14458.ERR2373107	14458.ERR2373139	14458.ERR2373140	14458.ERR2373146	14458.ERR2373138	14458.ERR2373144	14458.ERR2373085	14458.ERR2373083	14458.ERR2373080	14458.ERR2373078	14458.ERR2373081	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373136	14458.ERR2373110	14458.ERR2373117	14458.ERR2373053	14458.ERR2373055	14458.ERR2373052	14458.ERR2373118	14458.ERR2373124	14458.ERR2373127	14458.ERR2373123	14458.ERR2373119	14458.ERR2373122
G014653435	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014653575	8.0	37.0	4.0	37.0	9.0	8.0	9.0	10.0	23.0	6.0	4.0	10.0	33.0	2.0	15.0	10.0	25.0	19.0	48.0	3.0	23.0	5.0	8.0	20.0	38.0	8.0	9.0	48.0	15.0	2.0	12.0	7.0	4.0	6.0	4.0	11.0	7.0	16.0	5.0	8.0	32.0	4.0	4.0	16.0	14.0	9.0	14.0	10.0	14.0	5.0
G014654435	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	3.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014654615	125.0	212.0	86.0	238.0	169.0	115.0	93.0	150.0	133.0	94.0	67.0	144.0	183.0	65.0	129.0	81.0	152.0	184.0	395.0	50.0	135.0	130.0	81.0	205.0	233.0	102.0	106.0	175.0	58.0	22.0	109.0	81.0	91.0	90.0	82.0	110.0	101.0	93.0	80.0	94.0	257.0	70.0	76.0	118.0	199.0	115.0	136.0	73.0	142.0	67.0
G014654935	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	9.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	1.0	0	1.0
G014655085	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014655475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014656075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014656295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014656335	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0
G014656585	0	0	0	0	0	0	0	0	0	0	0	2.0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014697955	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0
G014698035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014705925	22.0	1.0	1.0	16.0	1.0	2.0	1.0	11.0	15.0	9.0	1.0	4.0	85.0	30.0	2.0	2.0	47.0	2.0	22.0	3.0	0	6.0	4.0	1.0	6.0	0	12.0	3.0	1.0	9.0	6.0	3.0	14.0	9.0	242.0	66.0	9.0	16.0	4.0	4.0	36.0	6.0	51.0	36.0	19.0	17.0	2.0	26.0	39.0	11.0
G014705945	26.0	1.0	1.0	19.0	2.0	1.0	1.0	7.0	16.0	8.0	1.0	6.0	101.0	32.0	2.0	2.0	53.0	2.0	23.0	4.0	0	8.0	9.0	2.0	8.0	0	11.0	3.0	1.0	11.0	5.0	3.0	13.0	10.0	243.0	70.0	7.0	18.0	4.0	3.0	43.0	6.0	46.0	46.0	21.0	14.0	1.0	30.0	39.0	11.0
G014779555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014831675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014836715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014837235	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G014838735	2.0	15.0	3.0	12.0	4.0	3.0	3.0	71.0	3.0	16.0	3.0	13.0	8.0	3038.0	5.0	2.0	19.0	6.0	18.0	1.0	4.0	5.0	3.0	6.0	9.0	1.0	2.0	6.0	1.0	1.0	2.0	3.0	2.0	2.0	15.0	5.0	5.0	3.0	2.0	6.0	15.0	2.0	4.0	5.0	9.0	3.0	4.0	35.0	6.0	2.0
G014838745	0	2.0	0	7.0	0	0	0	38.0	0	3.0	0	5.0	0	897.0	0	0	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	5.0	0	0
G014841035	0	0	0	0	0	0	0	1.0	0	0	0	8.0	14.0	66.0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	20.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0	0	0	1.0	1.0	2.0
G014843825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G014843905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G014852685	0	0	0	1.0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0
G014855505	0	0	0	0	0	1.0	0	0	0	0	0	1.0	6.0	0	1.0	2.0	2.0	0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	0	0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	4.0	5.0	3.0	0	5.0	5.0	0	1.0	1.0	0	0	0	4.0	1.0	0	10.0
G014863355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
G014863585	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014873855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014874065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014874165	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	4.0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	0
G014875905	2.0	3.0	0	2.0	1.0	0	1.0	0	2.0	0	0	0	4.0	1.0	1.0	0	5.0	1.0	3.0	0	1.0	0	1.0	3.0	5.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	0
G014877095	0	0	0	0	0	0	0	0	0	0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	15.0	0	0	0	0	0
G014877305	0	0	0	0	0	0	0	0	0	0	0	8.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	7.0	0	0	0	0	0
G014883995	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014884965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
G014884995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	4.0	2.0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
G014885015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
G014892695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014897585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014898435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014898655	0	0	0	0	0	0	0	6.0	0	0	0	0	0	48.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014905395	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0
G014905475	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	7.0	1.0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	1.0	0	1.0	1.0
G014905615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
G014931075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0
G014946725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
G014961145	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	2.0	0	0	5.0	3.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	0
G014982715	1.0	0	0	13.0	0	1.0	0	4.0	0	1.0	0	0	7.0	0	1.0	0	6.0	0	12.0	0	0	0	8.0	2.0	1.0	0	0	0	31.0	2.0	0	6.0	1.0	0	0	0	6.0	8.0	0	1.0	6.0	0	5.0	9.0	0	5.0	0	6.0	20.0	0
G014982725	0	0	0	15.0	0	0	0	5.0	0	1.0	1.0	0	7.0	0	1.0	0	1.0	0	4.0	1.0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	13.0	0	0	2.0	1.0	2.0	2.0	1.0	1.0	0	2.0	10.0	0
G014982745	0	1.0	0	0	0	1.0	0	2.0	0	0	0	0	6.0	0	0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	4.0	0	2.0	0	12.0	0	3.0	2.0	0	1.0	1.0	1.0	0	2.0	0	1.0	0	0	2.0	0
G014982805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014982935	0	0	0	4.0	0	0	0	3.0	0	0	0	0	15.0	0	0	0	0	0	24.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	4.0	0	1.0	0	1.0	5.0	0
G014982975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015024985	0	0	0	0	0	0	0	0	0	0	0	9.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	12.0	0	0	0	0	0
G015070385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015070805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G015070855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015097275	2.0	0	0	14.0	0	1.0	0	5.0	0	1.0	0	0	10.0	0	2.0	1.0	8.0	0	22.0	1.0	0	1.0	9.0	1.0	3.0	0	1.0	0	33.0	4.0	1.0	7.0	2.0	1.0	1.0	1.0	17.0	8.0	0	5.0	6.0	1.0	8.0	13.0	0	7.0	0	7.0	21.0	0
G015097455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015099135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	0	0	0	0	0	0	0
G015099595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015137655	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015139575	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
G015140235	0	0	0	3.0	0	0	0	1.0	0	0	0	0	14.0	0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	3.0	0
G015158295	0	0	1.0	1.0	0	0	1.0	1.0	0	1.0	0	2.0	1.0	0	1.0	0	1.0	0	3.0	1.0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	1.0	2.0	0	0	1.0	0	0	0	0	0
G015159595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015159745	2.0	12.0	2.0	10.0	4.0	4.0	3.0	6.0	6.0	4.0	0	6.0	12.0	2.0	5.0	1.0	11.0	7.0	16.0	2.0	7.0	2.0	3.0	8.0	16.0	2.0	1.0	20.0	2.0	0	4.0	1.0	1.0	1.0	2.0	4.0	5.0	2.0	5.0	3.0	11.0	1.0	4.0	2.0	4.0	3.0	3.0	4.0	5.0	2.0
G015163715	1.0	1.0	0	0	0	0	0	0	1.0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	1.0	2.0	1.0	0	0	0	2.0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G015191005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
G015221875	1.0	2.0	0	3.0	1.0	0	1.0	1.0	1.0	1.0	0	2.0	1.0	0	1.0	0	1.0	2.0	5.0	0	1.0	0	1.0	2.0	1.0	0	0	2.0	0	0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0	1.0	1.0	2.0	1.0	0	1.0	2.0	1.0	2.0	0	1.0	0
G015223195	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G015230245	1.0	0	0	0	0	0	0	4.0	1.0	0	1.0	0	23.0	1.0	1.0	0	5.0	0	1.0	7.0	0	0	0	7.0	23.0	0	1.0	1.0	3.0	2.0	0	1.0	0	0	58.0	0	2.0	1.0	0	0	9.0	0	4.0	0	0	0	0	5.0	0	64.0
G015235525	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	5.0	0	0	5.0	0	1.0	2.0	0	0	0	2.0	8.0	0	0	2.0	5.0	2.0	2.0	13.0	0	5.0	3.0	1.0	0	0	1.0	0	6.0	1.0	1.0	0	0
G015277515	0	0	0	12.0	0	0	0	3.0	0	1.0	0	0	6.0	0	1.0	0	0	0	2.0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	1.0	1.0	1.0	0	0	1.0	0	2.0	8.0	0
G015291705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015311765	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G015319205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015319355	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015351335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015351405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015351605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015351765	1.0	0	0	4.0	0	0	0	2.0	0	0	0	0	31.0	0	0	0	0	0	20.0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	1.0	1.0	0	1.0	1.0	2.0	6.0	0	1.0	1.0	1.0	1.0	13.0	0	5.0	0	2.0	7.0	1.0
G015352975	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0
G015352985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015355765	1.0	0	0	2.0	0	0	0	6.0	0	0	0	0	2.0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	3.0	0	1.0	13.0	0	0	1.0	0	54.0	0	2.0	0	0	2.0	0	0
G015356115	4.0	0	1.0	5.0	0	3.0	1.0	2.0	2.0	2.0	1.0	0	6.0	7.0	0	2.0	5.0	0	30.0	1.0	1.0	5.0	2.0	4.0	13.0	0	1.0	0	3.0	9.0	1.0	2.0	15.0	9.0	60.0	48.0	21.0	2.0	62.0	2.0	12.0	1.0	2.0	14.0	0	3.0	2.0	9.0	11.0	2.0
G015377145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015461805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015461845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015476605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0
G015477355	1.0	8.0	1.0	11.0	1.0	3.0	1.0	1.0	6.0	2.0	1.0	1.0	8.0	2.0	2.0	4.0	2.0	2.0	8.0	1.0	3.0	1.0	1.0	2.0	6.0	0	2.0	7.0	2.0	0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0
G015547255	1.0	0	0	10.0	0	5.0	0	2.0	0	12.0	0	0	51.0	0	1.0	0	1.0	1.0	73.0	5.0	0	0	2.0	2.0	6.0	0	5.0	1.0	3.0	2.0	0	6.0	1.0	0	1.0	6.0	8.0	10.0	0	0	0	2.0	15.0	17.0	1.0	3.0	0	2.0	20.0	0
G015548275	3.0	1.0	0	11.0	1.0	1.0	0	6.0	0	2.0	0	0	12.0	0	2.0	0	5.0	1.0	18.0	0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	0	24.0	5.0	1.0	4.0	1.0	0	3.0	1.0	6.0	148.0	0	0	7.0	15.0	15.0	9.0	0	11.0	0	6.0	49.0	0
G015552745	0	0	0	1.0	0	0	0	0	0	0	0	0	6.0	1.0	2.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	13.0	0	0	0	2.0	4.0	13.0	1.0	1.0	0	0	4.0	0
G015554285	1.0	0	0	5.0	0	0	0	3.0	0	0	0	0	6.0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	2.0	0	0	1.0	0	2.0	4.0	0
G015554605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015555825	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	3.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	3.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G015557635	0	0	0	0	0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	4.0	0
G015558405	1.0	0	0	14.0	0	1.0	0	4.0	0	2.0	0	0	9.0	0	1.0	0	7.0	1.0	16.0	1.0	0	0	9.0	1.0	1.0	0	1.0	1.0	24.0	3.0	0	6.0	1.0	0	0	0	5.0	8.0	0	0	7.0	1.0	7.0	12.0	0	5.0	0	6.0	17.0	0
G015560805	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0
G015565955	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015645455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G015668515	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0
G015668545	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015668785	2.0	0	0	2.0	0	0	0	1.0	0	1.0	0	0	6.0	0	0	0	0	1.0	5.0	0	0	0	3.0	0	0	0	0	0	1.0	5.0	0	4.0	1.0	0	0	1.0	2.0	6.0	0	2.0	0	0	0	0	0	0	0	3.0	1.0	0
