	14458.ERR2373049	14458.ERR2373113	14458.ERR2373132	14458.ERR2373070	14458.ERR2373108	14458.ERR2373088	14458.ERR2373071	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373099	14458.ERR2373105	14458.ERR2373104	14458.ERR2373102	14458.ERR2373141	14458.ERR2373142	14458.ERR2373135	14458.ERR2373137	14458.ERR2373079	14458.ERR2373084	14458.ERR2373082	14458.ERR2373130	14458.ERR2373131	14458.ERR2373051	14458.ERR2373116	14458.ERR2373057	14458.ERR2373054	14458.ERR2373120	14458.ERR2373126
G016461705	2.0	1.0	2.0	0	3.0	3.0	2.0	1.0	1.0	5.0	0	2.0	2.0	4.0	0	0	1.0	0	0	1.0	3.0	1.0	1.0	0	1.0	1.0	12.0	1.0	3.0
G016464365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016466415	85.0	74.0	177.0	343.0	26.0	41.0	57.0	6.0	113.0	124.0	234.0	79.0	70.0	29.0	136.0	48.0	57.0	17.0	70.0	68.0	109.0	37.0	269.0	129.0	102.0	12.0	107.0	48.0	67.0
G016481285	1.0	3.0	1.0	0	1.0	1.0	2.0	1.0	8.0	13.0	1.0	4.0	1.0	9.0	0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	1.0	1.0	3.0	3.0	7.0	1.0	5.0
G016481305	1.0	22.0	1.0	1.0	1.0	4.0	10.0	2.0	4.0	24.0	1.0	5.0	3.0	9.0	0	2.0	2.0	0	1.0	2.0	12.0	3.0	1.0	2.0	2.0	1.0	7.0	1.0	6.0
G016502565	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016522505	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016552165	8.0	21.0	1.0	10.0	4.0	28.0	54.0	6.0	14.0	25.0	11.0	11.0	35.0	53.0	1.0	34.0	6.0	44.0	17.0	47.0	19.0	71.0	320.0	100.0	35.0	25.0	10.0	54.0	45.0
G016583515	11.0	17.0	8.0	9.0	26.0	4.0	3.0	1.0	8.0	3.0	3.0	6.0	23.0	5.0	4.0	12.0	5.0	2.0	3.0	7.0	2.0	4.0	6.0	7.0	22.0	1.0	5.0	7.0	10.0
G016583525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0
G016583625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016583705	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	1.0	0	2.0
G016583745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G016583765	30.0	52.0	55.0	49.0	97.0	24.0	25.0	6.0	34.0	17.0	25.0	35.0	92.0	28.0	19.0	34.0	36.0	19.0	11.0	35.0	16.0	23.0	21.0	34.0	102.0	18.0	30.0	19.0	40.0
G016583825	34.0	57.0	61.0	58.0	80.0	30.0	28.0	7.0	42.0	26.0	20.0	57.0	79.0	25.0	25.0	63.0	28.0	24.0	17.0	32.0	24.0	30.0	36.0	42.0	104.0	22.0	25.0	33.0	49.0
G016583835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G016583905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G016583985	0	0	0	0	2.0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G016584085	4.0	6.0	9.0	3.0	26.0	1.0	4.0	2.0	5.0	4.0	5.0	8.0	16.0	6.0	2.0	4.0	3.0	2.0	2.0	7.0	3.0	3.0	3.0	7.0	17.0	2.0	3.0	5.0	10.0
G016584105	5.0	12.0	6.0	7.0	29.0	3.0	2.0	1.0	6.0	4.0	3.0	8.0	18.0	5.0	5.0	7.0	8.0	2.0	3.0	5.0	2.0	4.0	5.0	10.0	28.0	3.0	6.0	10.0	8.0
G016584115	7.0	21.0	19.0	19.0	38.0	10.0	10.0	3.0	21.0	8.0	6.0	18.0	60.0	8.0	8.0	24.0	9.0	6.0	5.0	14.0	6.0	10.0	14.0	9.0	50.0	8.0	10.0	14.0	18.0
G016584445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016586355	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	2.0	0	3.0	2.0	1.0	2.0	1.0	0
G016586375	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	1.0	0	0	0	0	2.0
G016598775	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016599695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016599755	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	0	0	2.0	0	0	1.0	0	3.0	1.0	4.0	4.0	0	3.0	2.0
G016599815	0	1.0	0	0	0	3.0	0	0	0	0	0	0	2.0	1.0	0	1.0	1.0	1.0	0	2.0	2.0	1.0	9.0	1.0	3.0	1.0	1.0	1.0	3.0
G016599875	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0
G016613535	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016616095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G016622005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G016622365	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016623605	58.0	29.0	4.0	24.0	192.0	95.0	5.0	4.0	15.0	23.0	6.0	12.0	11.0	31.0	3.0	30.0	36.0	15.0	20.0	148.0	8.0	111.0	40.0	24.0	3.0	13.0	116.0	12.0	34.0
G016628615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0
G016647595	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	0	0	0	0	0	1.0	0	0	1.0	0
G016651435	5.0	614.0	79.0	171.0	0	114.0	457.0	1.0	119.0	581.0	2029.0	200.0	141.0	525.0	52.0	131.0	17.0	392.0	44.0	1718.0	90.0	661.0	1136.0	9417.0	3377.0	217.0	1133.0	11.0	2141.0
G016654005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016654015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
G016694995	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	2.0	0	1.0	0	2.0	1.0	1.0
G016696845	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0
G016697125	0	2.0	0	1.0	0	6.0	2.0	0	0	1.0	2.0	1.0	2.0	1.0	0	1.0	0	0	0	10.0	2.0	4.0	8.0	6.0	2.0	3.0	3.0	1.0	4.0
G016697325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016697365	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016698705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016722785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016724785	125.0	403.0	18.0	75.0	40.0	1058.0	187.0	45.0	60.0	167.0	186.0	88.0	166.0	389.0	33.0	169.0	171.0	171.0	118.0	699.0	61.0	239.0	2483.0	1261.0	291.0	370.0	366.0	116.0	886.0
G016724805	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016724865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016724885	2.0	9.0	4.0	2.0	6.0	9.0	6.0	2.0	8.0	22.0	1.0	7.0	7.0	17.0	0	1.0	2.0	1.0	2.0	7.0	15.0	6.0	3.0	3.0	5.0	4.0	26.0	2.0	10.0
G016725005	85.0	147.0	11.0	34.0	44.0	109.0	36.0	44.0	51.0	144.0	20.0	28.0	49.0	172.0	7.0	109.0	31.0	16.0	26.0	52.0	142.0	127.0	267.0	73.0	68.0	88.0	107.0	179.0	62.0
G016725165	4.0	6.0	2.0	1.0	14.0	31.0	6.0	2.0	6.0	21.0	2.0	7.0	7.0	36.0	1.0	1.0	3.0	2.0	2.0	9.0	16.0	6.0	4.0	3.0	11.0	3.0	15.0	4.0	12.0
G016725225	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	2.0	1.0	1.0	0	1.0	1.0	0	1.0	0	0
G016725305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016725865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G016726205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016726265	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016726285	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016726305	0	1.0	0	0	0	31.0	0	0	0	0	0	2.0	0	0	0	0	0	0	3.0	0	1.0	1.0	0	0	0	0	0	0	6.0
G016726365	200.0	139.0	99.0	109.0	86.0	535.0	163.0	48.0	428.0	442.0	107.0	82.0	26.0	487.0	100.0	140.0	61.0	147.0	105.0	222.0	123.0	153.0	390.0	26.0	93.0	144.0	442.0	624.0	613.0
G016726485	6.0	4.0	4.0	3.0	7.0	15.0	2.0	7.0	20.0	1.0	2.0	2.0	4.0	26.0	0	2.0	3.0	2.0	0	10.0	43.0	9.0	25.0	3.0	12.0	7.0	2.0	3.0	13.0
G016726765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016726965	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	2.0	1.0	1.0	0	0	0	0	0
G016727345	0	1.0	1.0	0	0	0	1.0	1.0	0	3.0	0	1.0	0	2.0	0	0	0	0	0	1.0	2.0	1.0	0	0	0	0	2.0	0	2.0
G016728365	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.0	1.0	0
G016728645	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0
G016728665	1.0	1.0	0	0	0	0	0	0	0	10.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	3.0	1.0
G016728685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016728725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016728785	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016735115	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016742955	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G016743815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016756995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016758215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G016758235	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	9.0	0	0	0	0	0	0	0	0	0	7.0	0	0	9.0
G016765655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016766815	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G016766835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016766875	0	0	0	0	0	1.0	1.0	0	0	2.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	1.0
G016766895	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0
G016766915	0	2.0	1.0	4.0	0	5.0	0	0	0	0	0	0	1.0	3.0	0	0	1.0	1.0	0	0	1.0	6.0	3.0	1.0	1.0	1.0	1.0	0	3.0
G016767175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016772275	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016772475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016775475	1.0	4.0	2.0	1.0	4.0	1.0	1.0	0	2.0	1.0	1.0	3.0	3.0	1.0	0	2.0	0	0	0	2.0	0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0
G016785885	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0
G016791605	1.0	3.0	0	1.0	0	5.0	1.0	0	1.0	1.0	2.0	0	1.0	10.0	0	1.0	0	2.0	1.0	5.0	1.0	14.0	26.0	4.0	6.0	3.0	0	3.0	7.0
G016806835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016808375	5.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G016812185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016812215	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016834455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016858125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016860605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861655	0	1.0	0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	11.0	1.0	1.0	0	0	0	1.0	0	2.0
G016861695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016861865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016862695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G016862755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016862815	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016865215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016865235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016876095	10.0	2.0	15.0	24.0	0	3.0	3.0	0	6.0	5.0	16.0	5.0	0	0	8.0	0	5.0	6.0	5.0	1.0	6.0	5.0	8.0	9.0	3.0	0	9.0	1.0	0
G016881065	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G016882605	0	0	0	0	3.0	2.0	0	0	0	0	0	0	7.0	0	0	0	2.0	0	0	1.0	0	0	0	1.0	1.0	0	4.0	0	0
G016888945	1.0	1.0	0	0	0	5.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	4.0	1.0	1.0	1.0	1.0	1.0	0	3.0
G016889065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G016889225	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	3.0	0
G016889365	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0
G016889385	10.0	7.0	16.0	6.0	9.0	129.0	23.0	1.0	5.0	18.0	33.0	31.0	5.0	55612.0	3.0	11.0	2014.0	3227.0	3.0	30.0	18.0	516.0	2299.0	5.0	7.0	4237.0	64.0	13.0	3571.0
G016889425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
G016889465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G016889925	0	3.0	0	1.0	0	5.0	2.0	0	0	0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	5.0	6.0	4.0	2.0	3.0	2.0	1.0	3.0
G016894225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016894325	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0
G016894345	2.0	0	0	0	0	2.0	1.0	0	0	1.0	1.0	0	0	2.0	0	0	0	1.0	0	1.0	0	2.0	1.0	2.0	0	0	4.0	0	1.0
G016894385	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016899755	5.0	5.0	7.0	3.0	17.0	1.0	1.0	0	8.0	2.0	2.0	6.0	15.0	5.0	4.0	8.0	6.0	1.0	1.0	4.0	3.0	2.0	4.0	3.0	16.0	2.0	1.0	4.0	9.0
G016899805	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0
G016899955	0	1.0	0	5.0	0	1.0	0	0	1.0	1.0	2.0	2.0	0	8.0	0	4.0	0	2.0	0	0	0	1.0	10.0	6.0	0	2.0	1.0	0	0
G016900115	9.0	17.0	10.0	13.0	41.0	9.0	7.0	2.0	10.0	9.0	5.0	13.0	32.0	9.0	4.0	13.0	6.0	6.0	4.0	11.0	4.0	11.0	5.0	13.0	36.0	6.0	9.0	10.0	17.0
G016900315	0	1.0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	1.0	1.0	1.0	0	1.0	0	1.0
G016900595	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	0
G016900695	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	2.0	0	0	0	0	0	1.0
G016901735	6.0	5.0	4.0	4.0	12.0	5.0	2.0	0	2.0	3.0	2.0	4.0	6.0	4.0	2.0	5.0	2.0	1.0	2.0	6.0	3.0	4.0	1.0	7.0	13.0	2.0	2.0	2.0	7.0
G016901995	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
G016902415	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	1.0	0	2.0	1.0	0	0	0	1.0
G016904155	0	0	0	0	0	9.0	0	0	0	1.0	0	0	6.0	1.0	0	1.0	0	0	0	3.0	1.0	1.0	0	6.0	4.0	2.0	0	0	3.0
G016904675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016904945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016904955	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
G016905005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016906535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907335	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G016907385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907415	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0
G016907455	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907495	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016907545	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	1.0	1.0	2.0
G016907555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907595	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907615	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	1.0
G016907735	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907775	0	0	0	0	0	3.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	2.0	1.0	0	0	0	1.0	0	0	1.0	2.0
G016907795	1.0	0	0	0	0	0	0	0	3.0	0	0	0	0	1.0	0	0	0	0	0	0	0	4.0	0	0	0	0	1.0	3.0	0
G016907815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016907845	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	0	0	1.0	1.0	1.0	0	1.0	0	1.0
G016907875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016908115	3.0	4.0	2.0	2.0	6.0	34.0	2.0	5.0	14.0	1.0	4.0	1.0	2.0	23.0	0	2.0	4.0	1.0	1.0	10.0	30.0	10.0	33.0	5.0	23.0	9.0	2.0	3.0	14.0
G016908275	0	2.0	0	0	0	7.0	0	0	0	2.0	0	1.0	1.0	0	0	0	1.0	0	1.0	9.0	0	1.0	0	0	4.0	1.0	3.0	1.0	2.0
G016908465	0	0	0	0	0	0	1.0	0	1.0	3.0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0
G016908645	2.0	8.0	2.0	1.0	24.0	12.0	11.0	3.0	12.0	18.0	1.0	11.0	12.0	22.0	1.0	1.0	3.0	1.0	1.0	7.0	35.0	7.0	2.0	3.0	8.0	6.0	16.0	4.0	15.0
G016908655	1.0	3.0	1.0	1.0	18.0	8.0	2.0	1.0	4.0	9.0	1.0	5.0	4.0	7.0	0	1.0	1.0	1.0	0	4.0	19.0	3.0	1.0	1.0	6.0	2.0	10.0	4.0	6.0
G016908775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016909125	10.0	5.0	4.0	6.0	8.0	15.0	2.0	11.0	42.0	3.0	3.0	4.0	3.0	41.0	0	3.0	3.0	2.0	1.0	16.0	68.0	15.0	7.0	7.0	3.0	7.0	3.0	4.0	21.0
G016909155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016909495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016916665	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016918095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016918515	5.0	13.0	11.0	9.0	30.0	5.0	7.0	2.0	12.0	8.0	3.0	5.0	29.0	5.0	4.0	11.0	9.0	5.0	6.0	7.0	5.0	12.0	7.0	8.0	29.0	4.0	5.0	7.0	12.0
G016918545	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0
G016918565	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016919005	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016937555	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G016937615	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G016937655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G017051695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
G017052455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G017052465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
